,genre,popularity,key,mode
227239,0,49,5,1
227240,0,52,6,1
227241,0,51,3,1
227242,0,50,7,0
227243,0,52,3,0
227244,0,52,2,0
227245,0,47,2,0
227246,0,53,0,1
227247,0,50,5,0
227248,0,52,8,1
227249,0,52,9,1
227250,0,55,11,1
227251,0,53,9,1
227252,0,51,11,1
227253,0,49,10,1
227254,0,47,0,1
227255,0,45,0,0
227256,0,52,8,1
227257,0,51,11,0
227258,0,50,5,1
227259,0,44,5,1
227260,0,56,9,0
227261,0,42,0,0
227262,0,58,3,1
227263,0,48,3,0
227264,0,49,9,1
227265,0,47,7,0
227266,0,52,6,1
227267,0,58,0,1
227268,0,50,9,1
227269,0,52,10,0
227270,0,0,7,0
227271,0,54,7,1
227272,0,55,7,0
227273,0,48,6,1
227274,0,52,11,1
227275,0,45,2,0
227276,0,48,7,0
227277,0,52,6,0
227278,0,49,2,0
227279,0,49,5,0
227280,0,47,6,0
227281,0,55,5,1
227282,0,45,9,0
227283,0,53,7,0
227284,0,55,10,0
227285,0,50,5,1
227286,0,44,9,1
227287,0,44,7,0
227288,0,49,3,0
227289,0,48,5,1
227290,0,49,8,0
227291,0,60,0,1
227292,0,44,8,1
227293,0,47,11,0
227294,0,46,5,1
227295,0,51,9,1
227296,0,51,0,1
227297,0,48,5,1
227298,0,45,0,0
227299,0,50,8,0
227300,0,44,2,0
227301,0,50,6,1
227302,0,49,7,0
227303,0,60,5,0
227304,0,49,6,0
227305,0,53,3,0
227306,0,47,7,1
227307,0,47,8,1
227308,0,47,11,0
227309,0,50,10,0
227310,0,53,0,0
227311,0,51,0,0
227312,0,49,5,1
227313,0,49,4,1
227314,0,51,0,0
227315,0,48,6,0
227316,0,45,2,0
227317,0,52,4,1
227318,0,52,4,1
227319,0,52,1,0
227320,0,46,0,0
227321,0,55,11,1
227322,0,56,2,1
227323,0,58,2,1
227324,0,51,8,0
227325,0,46,4,1
227326,0,48,9,0
227327,0,47,7,0
227328,0,48,11,0
227329,0,49,5,1
227330,0,52,9,0
227331,0,50,1,1
227332,0,48,2,0
227333,0,54,7,0
227334,0,48,10,0
227335,0,55,2,1
227336,0,58,0,0
227337,0,51,5,0
227338,0,50,1,1
227339,0,56,7,0
227340,0,56,8,1
227341,0,47,9,0
227342,0,58,8,0
227343,0,45,1,0
227344,0,52,7,0
227345,0,48,8,0
227346,0,50,2,1
227347,0,48,0,0
227348,0,49,7,0
227349,0,52,6,0
227350,0,49,8,0
227351,0,45,5,0
227352,0,46,0,0
227353,0,49,5,1
227354,0,51,0,0
227355,0,50,8,0
227356,0,52,5,0
227357,0,55,2,1
227358,0,55,2,0
227359,0,49,11,1
227360,0,52,11,0
227361,0,53,5,1
227362,0,50,8,0
227363,0,47,6,1
227364,0,47,9,1
227365,0,50,6,0
227366,0,44,3,1
227367,0,49,6,1
227368,0,56,5,1
227369,0,51,6,0
227370,0,53,1,0
227371,0,59,2,1
227372,0,58,7,1
227373,0,47,1,0
227374,0,50,8,1
227375,0,52,7,1
227376,0,49,10,0
227377,0,47,4,0
227378,0,53,4,1
227379,0,48,10,1
227380,0,56,9,0
227381,0,49,8,0
227382,0,57,1,0
227383,0,43,7,1
227384,0,51,11,0
227385,0,53,10,0
227386,0,48,11,0
227387,0,47,5,0
227388,0,48,6,0
227389,0,59,0,0
227390,0,47,2,0
227391,0,56,8,1
227392,0,55,7,0
227393,0,43,10,1
227394,0,49,6,0
227395,0,48,0,0
227396,0,54,7,1
227397,0,52,6,1
227398,0,47,7,1
227399,0,60,1,0
227400,0,53,9,1
227401,0,55,5,0
227402,0,52,11,1
227403,0,52,2,1
227404,0,43,1,0
227405,0,49,1,0
227406,0,53,10,1
227407,0,45,10,0
227408,0,48,3,1
227409,0,49,1,1
227410,0,45,8,0
227411,0,55,8,1
227412,0,56,0,1
227413,0,48,11,0
227414,0,48,6,0
227415,0,52,1,1
227416,0,51,11,1
227417,0,51,10,0
227418,0,52,10,1
227419,0,46,2,0
227420,0,54,9,1
227421,0,51,5,1
227422,0,50,4,1
227423,0,51,8,1
227424,0,49,7,0
227425,0,54,6,1
227426,0,51,5,1
227427,0,31,7,1
227428,0,49,1,1
227429,0,51,11,0
227430,0,48,9,1
227431,0,51,9,0
227432,0,54,8,0
227433,0,46,1,0
227434,0,57,7,0
227435,0,51,0,0
227436,0,44,8,0
227437,0,56,2,1
227438,0,49,5,1
227439,0,49,9,1
227440,0,50,7,1
227441,0,45,10,0
227442,0,55,8,0
227443,0,45,6,0
227444,0,49,0,0
227445,0,57,11,1
227446,0,61,7,0
227447,0,52,2,0
227448,0,50,6,1
227449,0,49,4,1
227450,0,51,2,0
227451,0,47,0,0
227452,0,53,8,1
227453,0,54,10,1
227454,0,53,7,0
227455,0,46,4,1
227456,0,52,7,1
227457,0,41,9,0
227458,0,52,11,0
227459,0,57,11,0
227460,0,57,11,1
227461,0,42,5,0
227462,0,50,0,0
227463,0,48,10,0
227464,0,52,0,0
227465,0,53,7,1
227466,0,47,4,0
227467,0,45,10,1
227468,0,53,9,1
227469,0,53,10,1
227470,0,49,7,0
227471,0,49,7,1
227472,0,42,10,0
227473,0,54,0,0
227474,0,46,0,0
227475,0,52,5,1
227476,0,46,0,0
227477,0,54,7,1
227478,0,52,7,0
227479,0,54,7,0
227480,0,48,2,1
227481,0,54,1,0
227482,0,51,1,0
227483,0,48,3,1
227484,0,61,10,0
227485,0,26,4,1
227486,0,50,3,1
227487,0,46,1,0
227488,0,46,1,0
227489,0,59,4,0
227490,0,42,10,1
227491,0,54,1,1
227492,0,54,7,0
227493,0,48,10,0
227494,0,55,10,1
227495,0,25,8,1
227496,0,54,3,0
227497,0,46,10,1
227498,0,23,2,0
227499,0,23,10,1
227500,0,46,0,1
227501,0,53,7,0
227502,0,48,11,0
227503,0,53,0,0
227504,0,36,0,0
227505,0,54,7,0
227506,0,46,6,1
227507,0,49,5,1
227508,0,47,0,1
227509,0,55,4,1
227510,0,51,7,0
227511,0,51,0,0
227512,0,56,1,0
227513,0,49,8,0
227514,0,22,5,0
227515,0,46,2,0
227516,0,55,7,1
227517,0,47,7,0
227518,0,48,10,1
227519,0,56,0,0
227520,0,47,9,0
227521,0,48,9,1
227522,0,21,10,1
227523,0,50,4,0
227524,0,21,9,0
227525,0,20,5,0
227526,0,21,7,0
227527,0,20,7,0
227528,0,46,5,1
227529,0,45,9,0
227530,0,48,9,1
227531,0,52,10,0
227532,0,49,7,0
227533,0,19,11,1
227534,0,48,5,1
227535,0,48,1,0
227536,0,50,11,1
227537,0,49,9,0
227538,0,58,0,0
227539,0,52,6,0
227540,0,46,6,1
227541,0,0,11,0
227542,0,43,4,0
227543,0,47,7,1
227544,0,0,1,1
227545,0,53,11,0
227546,0,46,9,1
227547,0,56,2,1
227548,0,48,5,1
227549,0,50,6,1
227550,0,52,4,1
227551,0,51,7,0
227552,0,58,6,0
227553,0,54,8,1
227554,0,49,4,1
227555,0,55,9,1
227556,0,50,8,0
227557,0,50,9,0
227558,0,50,6,1
227559,0,47,6,1
227560,0,46,0,0
227561,0,47,5,0
227562,0,53,2,1
227563,0,47,1,1
227564,0,51,10,0
227565,0,52,1,0
227566,0,56,5,1
227567,0,46,5,1
227568,0,52,7,1
227569,0,54,9,1
227570,0,52,7,0
227571,0,45,0,0
227572,0,43,9,1
227573,0,46,5,0
227574,0,53,8,1
227575,0,54,7,1
227576,0,50,9,1
227577,0,52,8,0
227578,0,48,5,1
227579,0,54,0,1
227580,0,43,10,1
227581,0,52,9,0
227582,0,48,1,0
227583,0,46,9,0
227584,0,59,8,0
227585,0,50,0,0
227586,0,44,3,0
227587,0,50,2,0
227588,0,53,7,0
227589,0,52,6,1
227590,0,45,7,0
227591,0,51,6,1
227592,0,56,2,0
227593,0,56,11,0
227594,0,46,2,0
227595,0,45,1,1
227596,0,48,4,1
227597,0,55,10,1
227598,0,45,6,0
227599,0,43,7,1
227600,0,52,10,1
227601,0,46,6,0
227602,0,48,4,1
227603,0,45,1,0
227604,0,49,9,0
227605,0,45,4,1
227606,0,52,11,0
227607,0,48,1,1
227608,0,50,1,0
227609,0,43,2,0
227610,0,51,1,0
227611,0,42,4,1
227612,0,51,0,0
227613,0,45,2,0
227614,0,50,4,0
227615,0,49,2,1
227616,0,49,9,1
227617,0,47,7,1
227618,0,48,0,0
227619,0,49,2,1
227620,0,45,0,0
227621,0,46,5,0
227622,0,43,11,1
227623,0,54,0,1
227624,0,45,10,0
227625,0,51,5,0
227626,0,51,1,1
227627,0,50,2,0
227628,0,44,10,1
227629,0,47,0,0
227630,0,52,10,1
227631,0,46,9,1
227632,0,57,5,1
227633,0,52,1,0
227634,0,48,10,0
227635,0,53,1,0
227636,0,50,2,1
227637,0,46,0,0
227638,0,52,7,0
227639,0,48,0,0
227640,0,57,4,1
227641,0,46,1,1
227642,0,49,11,1
227643,0,44,4,0
227644,0,54,1,0
227645,0,47,0,0
227646,0,53,5,0
227647,0,46,7,0
227648,0,19,0,0
227649,0,43,7,0
227650,0,46,0,0
227651,0,44,9,0
227652,0,54,7,0
227653,0,51,7,1
227654,0,47,9,0
227655,0,44,11,1
227656,0,50,8,0
227657,0,48,7,0
227658,0,48,9,1
227659,0,50,10,1
227660,0,58,5,1
227661,0,46,6,1
227662,0,41,10,1
227663,0,50,5,0
227664,0,48,1,1
227665,0,48,4,0
227666,0,50,11,0
227667,0,47,9,0
227668,0,49,0,0
227669,0,46,8,1
227670,0,52,8,0
227671,0,51,1,1
227672,0,46,5,1
227673,0,43,9,1
227674,0,52,9,1
227675,0,52,6,1
227676,0,52,6,0
227677,0,46,10,0
227678,0,52,10,1
227679,0,54,10,1
227680,0,58,5,1
227681,0,49,9,1
227682,0,50,11,0
227683,0,51,4,1
227684,0,50,0,0
227685,0,46,11,1
227686,0,44,1,1
227687,0,52,5,0
227688,0,50,0,0
227689,0,47,10,0
227690,0,51,11,0
227691,0,46,8,1
227692,0,46,10,0
227693,0,48,1,0
227694,0,43,9,0
227695,0,48,8,1
227696,0,51,1,1
227697,0,46,4,1
227698,0,50,8,1
227699,0,51,1,0
227700,0,50,6,0
227701,0,51,9,1
227702,0,59,0,1
227703,0,53,0,0
227704,0,48,10,1
227705,0,55,8,0
227706,0,48,2,0
227707,0,51,8,1
227708,0,46,3,0
227709,0,30,5,0
227710,0,49,10,1
227711,0,47,0,0
227712,0,53,4,1
227713,0,45,6,0
227714,0,41,6,0
227715,0,53,3,0
227716,0,47,4,0
227717,0,46,9,0
227718,0,48,2,1
227719,0,54,7,0
227720,0,56,8,1
227721,0,45,6,0
227722,0,55,1,0
227723,0,44,1,0
227724,0,53,2,0
227725,0,42,0,0
227726,0,45,3,0
227727,0,47,3,1
227728,0,47,6,1
227729,0,46,9,1
227730,0,55,7,1
227731,0,29,2,1
227732,0,49,5,0
227733,0,51,1,0
227734,0,53,0,0
227735,0,49,7,0
227736,0,49,9,1
227737,0,50,4,1
227738,0,49,4,1
227739,0,50,2,0
227740,0,44,10,1
227741,0,53,7,0
227742,0,57,0,0
227743,0,62,7,0
227744,0,58,0,1
227745,0,52,5,0
227746,0,43,11,1
227747,0,42,4,0
227748,0,56,0,1
227749,0,49,0,1
227750,0,48,0,1
227751,0,29,0,1
227752,0,50,1,0
227753,0,50,4,0
227754,0,52,10,0
227755,0,48,9,0
227756,0,45,4,0
227757,0,45,10,0
227758,0,52,10,1
227759,0,46,10,0
227760,0,52,2,1
227761,0,50,0,0
227762,0,46,9,0
227763,0,47,4,0
227764,0,48,1,0
227765,0,58,11,1
227766,0,49,6,0
227767,0,51,0,0
227768,0,48,1,1
227769,0,53,9,0
227770,0,48,2,0
227771,0,46,9,0
227772,0,56,0,0
227773,0,48,6,0
227774,0,45,0,0
227775,0,45,4,1
227776,0,47,8,0
227777,0,42,2,0
227778,0,49,8,1
227779,0,48,6,0
227780,0,50,0,0
227781,0,44,8,0
227782,0,56,1,1
227783,0,53,10,1
227784,0,46,1,1
227785,0,48,7,0
227786,0,43,10,1
227787,0,54,5,0
227788,0,50,1,0
227789,0,50,11,1
227790,0,46,6,1
227791,0,46,0,0
227792,0,52,10,0
227793,0,51,0,0
227794,0,0,9,1
227795,0,47,7,1
227796,0,42,9,1
227797,0,55,7,1
227798,0,50,5,1
227799,0,46,9,0
227800,0,54,9,1
227801,0,48,6,1
227802,0,44,9,0
227803,0,43,6,0
227804,0,58,7,0
227805,0,53,8,0
227806,0,0,9,0
227807,0,52,7,1
227808,0,44,7,0
227809,0,46,0,1
227810,0,54,5,1
227811,0,56,0,0
227812,0,53,10,0
227813,0,53,10,0
227814,0,40,10,1
227815,0,49,4,1
227816,0,48,0,0
227817,0,43,0,0
227818,0,42,6,0
227819,0,43,10,0
227820,0,54,3,1
227821,0,48,9,0
227822,0,41,7,0
227823,0,54,1,0
227824,0,46,9,1
227825,0,53,1,1
227826,0,51,8,1
227827,0,49,11,0
227828,0,44,8,0
227829,0,47,11,0
227830,0,53,8,0
227831,0,45,1,0
227832,0,50,5,1
227833,0,53,6,1
227834,0,50,3,0
227835,0,44,3,0
227836,0,46,1,1
227837,0,50,11,1
227838,0,57,7,1
227839,0,62,2,0
227840,0,43,11,1
227841,0,52,4,0
227842,0,50,11,0
227843,0,52,11,1
227844,0,50,9,1
227845,0,51,4,1
227846,0,45,11,0
227847,0,46,9,0
227848,0,50,0,0
227849,0,47,5,0
227850,0,57,11,0
227851,0,59,5,0
227852,0,45,10,0
227853,0,51,2,0
227854,0,50,9,1
227855,0,43,1,0
227856,0,50,3,1
227857,0,49,8,1
227858,0,51,7,1
227859,0,55,7,1
227860,0,46,8,0
227861,0,42,8,0
227862,0,50,11,1
227863,0,49,7,0
227864,0,41,9,0
227865,0,46,8,0
227866,0,47,10,0
227867,0,53,7,0
227868,0,51,4,0
227869,0,49,6,0
227870,0,52,5,1
227871,0,52,11,1
227872,0,50,3,0
227873,0,48,11,1
227874,0,48,7,0
227875,0,46,9,0
227876,0,53,9,0
227877,0,42,6,1
227878,0,47,1,1
227879,0,49,1,0
227880,0,43,0,0
227881,0,50,9,0
227882,0,50,0,0
227883,0,48,6,0
227884,0,48,0,0
227885,0,47,5,1
227886,0,49,6,0
227887,0,47,0,0
227888,0,43,8,0
227889,0,49,9,0
227890,0,50,0,0
227891,0,46,9,1
227892,0,49,7,0
227893,0,45,2,0
227894,0,41,0,0
227895,0,57,8,0
227896,0,47,10,0
227897,0,47,9,0
227898,0,51,1,0
227899,0,53,9,1
227900,0,52,9,0
227901,0,49,1,1
227902,0,49,7,1
227903,0,55,3,0
227904,0,56,4,1
227905,0,49,3,0
227906,0,52,10,0
227907,0,48,7,0
227908,0,48,0,0
227909,0,52,10,1
227910,0,40,4,1
227911,0,43,4,1
227912,0,49,3,1
227913,0,44,3,1
227914,0,47,9,0
227915,0,50,1,0
227916,0,44,3,0
227917,0,44,0,0
227918,0,53,7,0
227919,0,47,1,0
227920,0,51,2,0
227921,0,51,10,1
227922,0,42,1,0
227923,0,52,7,0
227924,0,36,4,1
227925,0,53,10,0
227926,0,50,4,1
227927,0,47,11,1
227928,0,46,9,1
227929,0,41,2,0
227930,0,56,1,0
227931,0,56,4,1
227932,0,42,7,0
227933,0,46,2,0
227934,0,41,6,1
227935,0,49,10,1
227936,0,46,4,0
227937,0,49,5,1
227938,0,46,6,0
227939,0,48,5,0
227940,0,49,1,0
227941,0,49,8,1
227942,0,54,0,0
227943,0,52,2,0
227944,0,47,9,0
227945,0,54,4,1
227946,0,56,6,0
227947,0,55,5,1
227948,0,48,0,0
227949,0,47,7,1
227950,0,54,5,1
227951,0,64,2,0
227952,0,51,0,1
227953,0,51,2,1
227954,0,45,10,1
227955,0,51,1,1
227956,0,46,10,1
227957,0,47,3,0
227958,0,52,3,0
227959,0,56,0,0
227960,0,46,6,0
227961,0,42,3,0
227962,0,43,6,1
227963,0,49,4,0
227964,0,52,8,1
227965,0,52,5,1
227966,0,53,8,1
227967,0,45,1,0
227968,0,51,8,0
227969,0,59,7,0
227970,0,46,6,1
227971,0,46,6,1
227972,0,46,11,1
227973,0,58,10,0
227974,0,53,11,1
227975,0,49,8,0
227976,0,51,8,0
227977,0,49,6,1
227978,0,48,2,1
227979,0,54,7,1
227980,0,50,1,1
227981,0,47,4,0
227982,0,44,2,0
227983,0,51,9,0
227984,0,50,11,1
227985,0,50,10,0
227986,0,48,0,0
227987,0,49,8,0
227988,0,46,11,1
227989,0,47,4,1
227990,0,48,4,0
227991,0,43,0,1
227992,0,46,0,0
227993,0,48,7,1
227994,0,41,7,0
227995,0,50,9,0
227996,0,50,11,1
227997,0,49,11,1
227998,0,47,8,0
227999,0,49,2,0
228000,0,51,6,0
228001,0,45,11,1
228002,0,55,7,0
228003,0,48,9,0
228004,0,51,0,0
228005,0,47,7,0
228006,0,47,11,0
228007,0,43,7,0
228008,0,50,0,0
228009,0,52,11,1
228010,0,42,5,0
228011,0,49,11,1
228012,0,56,5,1
228013,0,48,5,0
228014,0,45,2,0
228015,0,43,7,1
228016,0,50,7,0
228017,0,57,5,0
228018,0,52,0,0
228019,0,48,0,0
228020,0,49,9,1
228021,0,54,5,1
228022,0,51,0,0
228023,0,59,11,0
228024,0,46,9,1
228025,0,58,5,1
228026,0,52,8,0
228027,0,54,2,1
228028,0,52,0,1
228029,0,47,8,0
228030,0,49,2,0
228031,0,55,5,1
228032,0,51,4,0
228033,0,49,0,0
228034,0,52,5,1
228035,0,46,1,1
228036,0,44,11,0
228037,0,51,4,1
228038,0,50,7,0
228039,0,43,2,1
228040,0,48,2,0
228041,0,44,2,1
228042,0,57,9,0
228043,0,43,2,1
228044,0,42,8,1
228045,0,44,2,0
228046,0,42,11,1
228047,0,53,8,0
228048,0,44,10,1
228049,0,49,2,0
228050,0,59,4,1
228051,0,48,5,0
228052,0,54,7,1
228053,0,53,10,1
228054,0,44,7,0
228055,0,47,0,1
228056,0,51,0,0
228057,0,51,5,0
228058,0,48,0,0
228059,0,42,0,0
228060,0,42,6,0
228061,0,49,7,1
228062,0,48,0,0
228063,0,49,1,1
228064,0,52,0,0
228065,0,59,10,1
228066,0,49,5,0
228067,0,48,11,0
228068,0,46,5,1
228069,0,43,1,0
228070,0,49,6,1
228071,0,42,5,0
228072,0,42,9,1
228073,0,51,7,0
228074,0,53,1,0
228075,0,49,0,0
228076,0,51,6,1
228077,0,44,1,1
228078,0,53,8,0
228079,0,41,0,1
228080,0,55,8,0
228081,0,50,0,1
228082,0,59,2,0
228083,0,56,2,1
228084,0,44,10,1
228085,0,46,2,1
228086,0,41,7,0
228087,0,49,10,1
228088,0,50,1,1
228089,0,41,11,0
228090,0,53,5,1
228091,0,46,0,0
228092,0,48,2,1
228093,0,49,7,0
228094,0,40,5,0
228095,0,46,1,0
228096,0,40,6,1
228097,0,49,3,0
228098,0,47,1,0
228099,0,45,9,1
228100,0,46,1,0
228101,0,49,5,1
228102,0,51,9,1
228103,0,55,0,0
228104,0,39,9,1
228105,0,49,9,1
228106,0,51,11,1
228107,0,45,1,1
228108,0,54,0,0
228109,0,52,4,1
228110,0,46,10,1
228111,0,46,9,1
228112,0,46,9,1
228113,0,49,7,0
228114,0,59,5,0
228115,0,51,7,0
228116,0,48,9,1
228117,0,53,9,1
228118,0,51,11,0
228119,0,47,10,1
228120,0,48,11,1
228121,0,57,11,1
228122,0,41,8,1
228123,0,50,8,0
228124,0,54,0,0
228125,0,55,5,0
228126,0,52,5,1
228127,0,44,0,0
228128,0,39,4,1
228129,0,47,8,0
228130,0,51,0,0
228131,0,41,2,0
228132,0,48,7,0
228133,0,59,8,0
228134,0,48,1,1
228135,0,53,1,0
228136,0,52,6,1
228137,0,44,0,0
228138,0,54,0,0
228139,0,50,6,0
228140,0,43,10,1
228141,0,48,11,0
228142,0,51,8,1
228143,0,45,7,0
228144,0,43,0,0
228145,0,50,7,0
228146,0,45,10,0
228147,0,51,4,1
228148,0,43,11,0
228149,0,51,6,0
228150,0,46,5,1
228151,0,44,5,1
228152,0,49,1,0
228153,0,44,0,0
228154,0,51,8,1
228155,0,39,0,1
228156,0,56,8,1
228157,0,53,6,1
228158,0,53,0,1
228159,0,49,9,1
228160,0,5,2,0
228161,0,40,6,0
228162,0,43,11,1
228163,0,57,9,1
228164,0,40,4,1
228165,0,46,9,1
228166,0,47,5,1
228167,0,56,5,1
228168,0,50,5,0
228169,0,54,1,1
228170,0,50,9,1
228171,0,50,0,1
228172,0,57,8,1
228173,0,45,9,1
228174,0,50,5,0
228175,0,57,5,1
228176,0,48,11,0
228177,0,43,3,0
228178,0,49,11,0
228179,0,42,0,0
228180,0,53,2,1
228181,0,44,0,0
228182,0,41,7,0
228183,0,48,4,1
228184,0,56,5,1
228185,0,44,11,1
228186,0,40,0,0
228187,0,40,0,0
228188,0,39,8,1
228189,0,46,6,0
228190,0,43,0,0
228191,0,49,0,0
228192,0,46,6,0
228193,0,44,0,1
228194,0,48,10,0
228195,0,43,3,0
228196,0,59,0,1
228197,0,44,9,1
228198,0,55,8,0
228199,0,50,1,0
228200,0,49,2,0
228201,0,45,8,1
228202,0,59,5,1
228203,0,49,5,1
228204,0,47,2,0
228205,0,46,0,1
228206,0,60,9,0
228207,0,44,8,0
228208,0,50,0,0
228209,0,54,10,0
228210,0,48,10,1
228211,0,45,10,1
228212,0,48,0,1
228213,0,50,3,1
228214,0,47,10,1
228215,0,52,8,0
228216,0,49,9,1
228217,0,48,11,1
228218,0,47,10,1
228219,0,50,4,1
228220,0,52,4,1
228221,0,39,5,0
228222,0,52,3,1
228223,0,40,5,0
228224,0,43,5,1
228225,0,50,6,0
228226,0,50,8,1
228227,0,50,11,0
228228,0,45,1,1
228229,0,57,7,0
228230,0,56,7,0
228231,0,48,9,1
228232,0,47,6,0
228233,0,47,2,0
228234,0,50,11,1
228235,0,46,1,0
228236,0,45,9,0
228237,0,39,1,1
228238,0,49,1,1
228239,0,43,1,0
228240,0,55,11,1
228241,0,51,2,0
228242,0,50,5,1
228243,0,57,3,0
228244,0,46,4,0
228245,0,54,5,1
228246,0,51,0,0
228247,0,53,10,1
228248,0,46,1,1
228249,0,40,0,0
228250,0,46,10,0
228251,0,41,1,0
228252,0,47,2,0
228253,0,46,7,0
228254,0,46,8,1
228255,0,49,0,0
228256,0,54,6,0
228257,0,51,9,0
228258,0,55,4,0
228259,0,44,9,1
228260,0,51,2,1
228261,0,47,9,1
228262,0,50,0,0
228263,0,47,6,1
228264,0,42,2,1
228265,0,54,8,0
228266,0,47,0,0
228267,0,46,1,0
228268,0,42,0,0
228269,0,46,7,1
228270,0,43,9,0
228271,0,50,10,0
228272,0,50,0,0
228273,0,51,8,1
228274,0,41,1,1
228275,0,48,7,1
228276,0,47,2,1
228277,0,47,3,0
228278,0,57,10,0
228279,0,46,1,1
228280,0,46,10,0
228281,0,46,0,0
228282,0,47,4,0
228283,0,52,9,0
228284,0,42,2,0
228285,0,46,0,0
228286,0,50,9,1
228287,0,49,6,0
228288,0,53,5,0
228289,0,47,8,0
228290,0,39,7,0
228291,0,58,7,1
228292,0,49,7,0
228293,0,48,0,1
228294,0,48,9,1
228295,0,43,8,0
228296,0,53,9,1
228297,0,47,11,0
228298,0,44,4,0
228299,0,54,11,1
228300,0,55,8,0
228301,0,49,0,0
228302,0,54,7,1
228303,0,45,0,0
228304,0,54,0,1
228305,0,49,0,1
228306,0,49,9,0
228307,0,53,5,0
228308,0,52,5,1
228309,0,42,0,0
228310,0,40,7,0
228311,0,43,0,0
228312,0,44,0,1
228313,0,44,10,1
228314,0,43,2,0
228315,0,48,2,1
228316,0,54,0,0
228317,0,40,4,1
228318,0,50,10,0
228319,0,51,9,1
228320,0,44,0,0
228321,0,55,6,1
228322,0,52,4,0
228323,0,48,5,1
228324,0,45,6,1
228325,0,53,5,0
228326,0,41,2,1
228327,0,49,8,1
228328,0,49,9,1
228329,0,55,7,0
228330,0,48,10,0
228331,0,51,1,1
228332,0,47,10,1
228333,0,51,3,0
228334,0,45,5,0
228335,0,49,0,1
228336,0,48,1,1
228337,0,45,11,0
228338,0,41,3,0
228339,0,46,0,0
228340,0,44,10,1
228341,0,53,8,0
228342,0,40,9,0
228343,0,53,6,0
228344,0,39,9,0
228345,0,45,7,0
228346,0,41,5,1
228347,0,50,0,0
228348,0,47,2,1
228349,0,47,0,0
228350,0,47,7,0
228351,0,48,2,0
228352,0,43,10,0
228353,0,43,1,1
228354,0,42,1,1
228355,0,46,0,0
228356,0,38,6,0
228357,0,50,11,0
228358,0,41,2,0
228359,0,39,7,0
228360,0,45,3,0
228361,0,47,1,1
228362,0,49,4,1
228363,0,48,1,0
228364,0,42,11,1
228365,0,49,2,1
228366,0,48,9,0
228367,0,44,2,1
228368,0,51,2,1
228369,0,47,1,1
228370,0,55,1,1
228371,0,49,5,0
228372,0,50,7,0
228373,0,48,0,0
228374,0,47,9,0
228375,0,49,6,1
228376,0,48,5,1
228377,0,48,5,0
228378,0,43,9,0
228379,0,44,2,0
228380,0,43,11,1
228381,0,49,9,1
228382,0,43,3,0
228383,0,43,1,1
228384,0,53,11,1
228385,0,61,9,0
228386,0,41,0,0
228387,0,44,4,1
228388,0,46,0,0
228389,0,45,9,0
228390,0,44,3,0
228391,0,54,4,1
228392,0,52,6,1
228393,0,55,6,1
228394,0,53,6,1
228395,0,44,0,0
228396,0,41,0,0
228397,0,41,8,0
228398,0,42,11,0
228399,0,43,8,0
228400,0,46,2,0
228401,0,55,5,0
228402,0,50,6,0
228403,0,49,10,1
228404,0,52,0,1
228405,0,49,7,1
228406,0,48,2,0
228407,0,48,11,1
228408,0,43,7,0
228409,0,49,6,1
228410,0,45,8,0
228411,0,48,0,0
228412,0,47,10,1
228413,0,44,3,1
228414,0,51,1,0
228415,0,47,5,0
228416,0,46,2,1
228417,0,54,2,0
228418,0,39,11,1
228419,0,46,6,1
228420,0,51,1,0
228421,0,39,6,1
228422,0,56,9,1
228423,0,54,1,1
228424,0,47,11,1
228425,0,45,7,0
228426,0,48,10,0
228427,0,51,9,1
228428,0,42,2,1
228429,0,46,9,0
228430,0,57,1,0
228431,0,50,6,1
228432,0,50,8,0
228433,0,48,8,0
228434,0,57,5,1
228435,0,48,4,0
228436,0,50,0,0
228437,0,54,8,0
228438,0,47,3,1
228439,0,50,5,0
228440,0,50,7,0
228441,0,46,5,0
228442,0,50,8,0
228443,0,47,5,1
228444,0,43,1,0
228445,0,47,10,1
228446,0,49,5,1
228447,0,47,9,1
228448,0,48,6,0
228449,0,46,7,1
228450,0,49,7,1
228451,0,42,1,0
228452,0,38,0,0
228453,0,54,1,0
228454,0,46,4,0
228455,0,45,0,0
228456,0,47,1,0
228457,0,49,0,0
228458,0,49,2,0
228459,0,52,3,0
228460,0,53,0,1
228461,0,51,7,1
228462,0,58,0,0
228463,0,44,4,1
228464,0,45,1,0
228465,0,44,0,0
228466,0,42,8,1
228467,0,48,1,0
228468,0,39,11,0
228469,0,42,2,0
228470,0,48,7,0
228471,0,44,1,0
228472,0,46,2,0
228473,0,49,10,0
228474,0,41,0,0
228475,0,54,9,1
228476,0,51,7,0
228477,0,26,11,1
228478,0,46,0,0
228479,0,50,0,0
228480,0,45,11,1
228481,0,49,2,1
228482,0,48,2,0
228483,0,46,1,0
228484,0,47,8,0
228485,0,48,5,1
228486,0,43,8,0
228487,0,42,9,0
228488,0,47,2,0
228489,0,43,11,1
228490,0,47,5,1
228491,0,41,0,0
228492,0,51,4,1
228493,0,43,10,1
228494,0,53,2,0
228495,0,56,11,1
228496,0,48,6,1
228497,0,50,10,1
228498,0,50,3,0
228499,0,52,1,1
228500,0,49,11,1
228501,0,40,11,0
228502,0,50,11,1
228503,0,52,8,0
228504,0,49,0,0
228505,0,51,3,1
228506,0,44,9,1
228507,0,49,5,0
228508,0,50,5,0
228509,0,45,7,1
